ID,TOKEN_ID,SENTENCE_CLEAN,TOKEN,ANNOTATION_FINAL,MET_TYPE
3158,34,"Ein flacher Stein, der sich in der Mitte der Hütte befand, diente als Tisch und auf diesem befand sich ein kleines Stoffbündel – dasselbe, ohne Zweifel, das ich durch das Teleskop auf der Schulter des Jungen gesehen hatte.",des,Non-MRW,Non-MRW
3158,35,"Ein flacher Stein, der sich in der Mitte der Hütte befand, diente als Tisch und auf diesem befand sich ein kleines Stoffbündel – dasselbe, ohne Zweifel, das ich durch das Teleskop auf der Schulter des Jungen gesehen hatte.",Jungen,Non-MRW,Non-MRW
3158,36,"Ein flacher Stein, der sich in der Mitte der Hütte befand, diente als Tisch und auf diesem befand sich ein kleines Stoffbündel – dasselbe, ohne Zweifel, das ich durch das Teleskop auf der Schulter des Jungen gesehen hatte.",gesehen,Non-MRW,Non-MRW
3158,37,"Ein flacher Stein, der sich in der Mitte der Hütte befand, diente als Tisch und auf diesem befand sich ein kleines Stoffbündel – dasselbe, ohne Zweifel, das ich durch das Teleskop auf der Schulter des Jungen gesehen hatte.",hatte,Non-MRW,Non-MRW
3158,0,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,Vom,Non-MRW,Non-MRW
3158,1,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,Weg,Non-MRW,Non-MRW
3264,2,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,zum,Non-MRW,Non-MRW
3264,3,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,Weinberg,Non-MRW,Non-MRW
3264,4,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,kam,Non-MRW,Non-MRW
3264,5,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,ein,Non-MRW,Non-MRW
3264,6,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,guter,MRW,indirect
3264,7,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,stiller,MRW,indirect
3264,8,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,Schein,Non-MRW,Non-MRW
3264,9,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,aus,Non-MRW,Non-MRW
3264,10,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,der,Non-MRW,Non-MRW
3264,11,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,alten,Non-MRW,Non-MRW
3264,12,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,Laterne,Non-MRW,Non-MRW
3264,13,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,an,Non-MRW,Non-MRW
3264,14,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,der,Non-MRW,Non-MRW
3264,15,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,Ecke,Non-MRW,Non-MRW
3264,16,Vom Weg zum Weinberg kam ein guter stiller Schein aus der alten Laterne an der Ecke her.,her,Non-MRW,Non-MRW
3264,0,"Ihr kennt mein Zimmer, ich habe schlechtere Möbel als ihr.",Ihr,Non-MRW,Non-MRW
3264,1,"Ihr kennt mein Zimmer, ich habe schlechtere Möbel als ihr.",kennt,Non-MRW,Non-MRW
3295,2,"Ihr kennt mein Zimmer, ich habe schlechtere Möbel als ihr.",mein,Non-MRW,Non-MRW
3295,3,"Ihr kennt mein Zimmer, ich habe schlechtere Möbel als ihr.",Zimmer,Non-MRW,Non-MRW
3295,4,"Ihr kennt mein Zimmer, ich habe schlechtere Möbel als ihr.",ich,Non-MRW,Non-MRW
3295,5,"Ihr kennt mein Zimmer, ich habe schlechtere Möbel als ihr.",habe,Non-MRW,Non-MRW
3295,6,"Ihr kennt mein Zimmer, ich habe schlechtere Möbel als ihr.",schlechtere,Non-MRW,Non-MRW
3295,7,"Ihr kennt mein Zimmer, ich habe schlechtere Möbel als ihr.",Möbel,Non-MRW,Non-MRW
3295,8,"Ihr kennt mein Zimmer, ich habe schlechtere Möbel als ihr.",als,Non-MRW,Non-MRW
3295,9,"Ihr kennt mein Zimmer, ich habe schlechtere Möbel als ihr.",ihr,Non-MRW,Non-MRW
3295,0,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",Dahingestreckt,MRW,indirect
3295,1,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",am,Non-MRW,Non-MRW
3318,2,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",Waldessaum,Non-MRW,Non-MRW
3318,3,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",ins,Non-MRW,Non-MRW
3318,4,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",Leichenbett,MRW,indirect
3318,5,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",aus,Non-MRW,Non-MRW
3318,6,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",moosigem,Non-MRW,Non-MRW
3318,7,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",Flaum,MRW,indirect
3318,8,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",gemordet,MRW,indirect
3318,9,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",liegt,Non-MRW,Non-MRW
3318,10,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",der,Non-MRW,Non-MRW
3318,11,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",urälteste,Non-MRW,Non-MRW
3318,12,"Dahingestreckt am Waldessaum in’s Leichenbett aus moosigem Flaum, gemordet liegt der urälteste Baum.",Baum,Non-MRW,Non-MRW
3318,0,Bloß aus den Fenstern der kleinen efeubewachsenen Dorfkirche schimmerte Licht.,Bloß,Non-MRW,Non-MRW
3318,1,Bloß aus den Fenstern der kleinen efeubewachsenen Dorfkirche schimmerte Licht.,aus,Non-MRW,Non-MRW
3343,2,Bloß aus den Fenstern der kleinen efeubewachsenen Dorfkirche schimmerte Licht.,den,Non-MRW,Non-MRW
3343,3,Bloß aus den Fenstern der kleinen efeubewachsenen Dorfkirche schimmerte Licht.,Fenstern,Non-MRW,Non-MRW
3343,4,Bloß aus den Fenstern der kleinen efeubewachsenen Dorfkirche schimmerte Licht.,der,Non-MRW,Non-MRW
3343,5,Bloß aus den Fenstern der kleinen efeubewachsenen Dorfkirche schimmerte Licht.,kleinen,Non-MRW,Non-MRW
3343,6,Bloß aus den Fenstern der kleinen efeubewachsenen Dorfkirche schimmerte Licht.,efeubewachsenen,Non-MRW,Non-MRW
3343,7,Bloß aus den Fenstern der kleinen efeubewachsenen Dorfkirche schimmerte Licht.,Dorfkirche,Non-MRW,Non-MRW
3343,8,Bloß aus den Fenstern der kleinen efeubewachsenen Dorfkirche schimmerte Licht.,schimmerte,Non-MRW,Non-MRW
3343,9,Bloß aus den Fenstern der kleinen efeubewachsenen Dorfkirche schimmerte Licht.,Licht,Non-MRW,Non-MRW
3343,0,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,Die,Non-MRW,Non-MRW
3343,1,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,Schenke,Non-MRW,Non-MRW
3350,2,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,zur,MWE,MWE
3350,3,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,Fortuna,MWE,MWE
3350,4,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,lag,MRW,indirect
3350,5,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,einige,Non-MRW,Non-MRW
3350,6,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,hundert,WIDLII,WIDLII
3350,7,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,Schritte,WIDLII,WIDLII
3350,8,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,vor,Non-MRW,Non-MRW
3350,9,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,der,Non-MRW,Non-MRW
3350,10,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,Stadt,Non-MRW,Non-MRW
3350,11,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,und,Non-MRW,Non-MRW
3350,12,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,zu,MRW,indirect
3350,13,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,dieser,Non-MRW,Non-MRW
3350,14,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,Stunde,WIDLII,WIDLII
3350,15,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,der,Non-MRW,Non-MRW
3350,16,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,Siesta,Non-MRW,Non-MRW
3350,17,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,war,Non-MRW,Non-MRW
3350,18,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,wenig,Non-MRW,Non-MRW
3350,19,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,Leben,MRW,indirect
3350,20,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,in,Non-MRW,Non-MRW
3350,21,Die Schenke zur Fortuna lag einige hundert Schritte vor der Stadt und zu dieser Stunde der Siesta war wenig Leben in ihr.,ihr,Non-MRW,Non-MRW
3350,0,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Das,Non-MRW,Non-MRW
3350,1,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Logierhaus,Non-MRW,Non-MRW
3355,2,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",selbst,Non-MRW,Non-MRW
3355,3,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",war,Non-MRW,Non-MRW
3355,4,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",ein,Non-MRW,Non-MRW
3355,5,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",ziemlich,Non-MRW,Non-MRW
3355,6,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",fragwürdiger,Non-MRW,Non-MRW
3355,7,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Aufenthalt,Non-MRW,Non-MRW
3355,9,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",eine,Non-MRW,Non-MRW
3355,10,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",zweistöckige,Non-MRW,Non-MRW
3355,11,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",alte,Non-MRW,Non-MRW
3355,12,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Baracke,Non-MRW,Non-MRW
3355,13,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",mit,Non-MRW,Non-MRW
3355,14,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",giebelartigem,Non-MRW,Non-MRW
3355,15,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Aufbau,Non-MRW,Non-MRW
3355,16,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",stand,MRW,indirect
3355,17,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",es,Non-MRW,Non-MRW
3355,18,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",am,Non-MRW,Non-MRW
3355,19,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Abhang,Non-MRW,Non-MRW
3355,20,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",unweit,Non-MRW,Non-MRW
3355,21,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",des,Non-MRW,Non-MRW
3355,22,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Meerufers,Non-MRW,Non-MRW
3355,23,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",und,Non-MRW,Non-MRW
3355,24,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",hatte,Non-MRW,Non-MRW
3355,25,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",infolge,Non-MRW,Non-MRW
3355,26,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",irgendwelcher,Non-MRW,Non-MRW
3355,27,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Terraineigentümlichkeiten,Non-MRW,Non-MRW
3355,28,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",die,Non-MRW,Non-MRW
3355,29,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Gewohnheit,MRW,indirect
3355,30,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",von,MRW,indirect
3355,31,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Jahr,MWE,MWE
3355,32,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",zu,MRW,indirect
3355,33,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Jahr,MWE,MWE
3355,34,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",tiefer,Non-MRW,Non-MRW
3355,35,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",einzusinken,Non-MRW,Non-MRW
3355,36,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",so,Non-MRW,Non-MRW
3355,37,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",dass,Non-MRW,Non-MRW
3355,38,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",die,Non-MRW,Non-MRW
3355,39,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Fenster,Non-MRW,Non-MRW
3355,40,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",des,Non-MRW,Non-MRW
3355,41,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Erdgeschosses,Non-MRW,Non-MRW
3355,42,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",sich,MWE,MWE
3355,43,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",immer,Non-MRW,Non-MRW
