SENTENCE_ID,TOKEN_ID,SENTENCE_CLEAN,TOKEN,ANNOTATION_FINAL,MET_TYPE
W_205,2,In unmittelbarer Nähe zum Hauptbahnhof gibt es einige Hotels.,unmittelbarer,Non-MRW,Non-MRW
W_205,3,In unmittelbarer Nähe zum Hauptbahnhof gibt es einige Hotels.,Nähe,Non-MRW,Non-MRW
W_205,4,In unmittelbarer Nähe zum Hauptbahnhof gibt es einige Hotels.,zum,Non-MRW,Non-MRW
W_205,5,In unmittelbarer Nähe zum Hauptbahnhof gibt es einige Hotels.,Hauptbahnhof,Non-MRW,Non-MRW
W_205,6,In unmittelbarer Nähe zum Hauptbahnhof gibt es einige Hotels.,gibt,Non-MRW,Non-MRW
W_205,7,In unmittelbarer Nähe zum Hauptbahnhof gibt es einige Hotels.,es,Non-MRW,Non-MRW
W_205,8,In unmittelbarer Nähe zum Hauptbahnhof gibt es einige Hotels.,einige,Non-MRW,Non-MRW
W_205,9,In unmittelbarer Nähe zum Hauptbahnhof gibt es einige Hotels.,Hotels,Non-MRW,Non-MRW
W_205,1,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",Lage,Non-MRW,Non-MRW
W_291,2,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",durch,Non-MRW,Non-MRW
W_291,3,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",Hauptstraße,Non-MRW,Non-MRW
W_291,4,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",vom,Non-MRW,Non-MRW
W_291,5,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",Strand,Non-MRW,Non-MRW
W_291,6,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",getrennt,Non-MRW,Non-MRW
W_291,7,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",Gäste,Non-MRW,Non-MRW
W_291,8,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",können,Non-MRW,Non-MRW
W_291,9,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",auch,Non-MRW,Non-MRW
W_291,10,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",das,Non-MRW,Non-MRW
W_291,11,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",Sunst,Non-MRW,Non-MRW
W_291,12,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",on,MWE,MWE
W_291,13,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",the,MWE,MWE
W_291,14,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",Cliffs,MWE,MWE
W_291,15,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",Resort,MWE,MWE
W_291,16,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",nutzen,Non-MRW,Non-MRW
W_291,1,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,In,MRW,indirect
W_613,2,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,der,Non-MRW,Non-MRW
W_613,3,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,Straße,Non-MRW,Non-MRW
W_613,4,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,sowie,Non-MRW,Non-MRW
W_613,5,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,im,Non-MRW,Non-MRW
W_613,6,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,Boeng,Non-MRW,Non-MRW
W_613,7,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,Keng,MWE,MWE
W_613,8,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,Kang,MWE,MWE
W_613,9,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,Areal,MWE,MWE
W_613,10,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,gibt,Non-MRW,Non-MRW
W_613,11,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,es,Non-MRW,Non-MRW
W_613,12,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,einige,Non-MRW,Non-MRW
W_613,13,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,echte,Non-MRW,Non-MRW
W_613,14,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,Oasen,Non-MRW,Non-MRW
W_613,15,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,zu,Non-MRW,Non-MRW
W_613,16,In der 240. Straße sowie im Boeng Keng Kang Areal gibt es einige echte Oasen zu entdecken.,entdecken,Non-MRW,Non-MRW
W_613,1,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",Wegzustand,Non-MRW,Non-MRW
W_169,2,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",Größtenteils,Non-MRW,Non-MRW
W_169,3,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",verläuft,Non-MRW,Non-MRW
W_169,4,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",der,Non-MRW,Non-MRW
W_169,5,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",Kassel-Edersee-Radweg,Non-MRW,Non-MRW
W_169,6,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",auf,Non-MRW,Non-MRW
W_169,7,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",asphaltierten,Non-MRW,Non-MRW
W_169,8,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",Wegen,Non-MRW,Non-MRW
W_169,9,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",nur,Non-MRW,Non-MRW
W_169,10,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",vereinzelt,Non-MRW,Non-MRW
W_169,11,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",auf,Non-MRW,Non-MRW
W_169,12,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",geschotterten,Non-MRW,Non-MRW
W_169,13,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",Wegen,Non-MRW,Non-MRW
W_169,14,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",bei,Non-MRW,Non-MRW
W_169,15,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",denen,Non-MRW,Non-MRW
W_169,16,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",dickere,Non-MRW,Non-MRW
W_169,17,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",Reifen,Non-MRW,Non-MRW
W_169,18,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",teilweise,Non-MRW,Non-MRW
W_169,19,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",vorteilhaft,Non-MRW,Non-MRW
W_169,20,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",aber,Non-MRW,Non-MRW
W_169,21,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",nicht,Non-MRW,Non-MRW
W_169,22,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",zwingend,Non-MRW,Non-MRW
W_169,23,"Wegzustand: Größtenteils verläuft der Kassel-Edersee-Radweg auf asphaltierten Wegen, nur vereinzelt auf geschotterten Wegen, bei denen dickere Reifen teilweise vorteilhaft, aber nicht zwingend sind.",sind,Non-MRW,Non-MRW
W_169,1,Hallein - an der Salzach mit historischer Altstadt .,Hallein,Non-MRW,Non-MRW
W_153,2,Hallein - an der Salzach mit historischer Altstadt .,an,Non-MRW,Non-MRW
W_153,3,Hallein - an der Salzach mit historischer Altstadt .,der,Non-MRW,Non-MRW
W_153,4,Hallein - an der Salzach mit historischer Altstadt .,Salzach,Non-MRW,Non-MRW
W_153,5,Hallein - an der Salzach mit historischer Altstadt .,mit,Non-MRW,Non-MRW
W_153,6,Hallein - an der Salzach mit historischer Altstadt .,historischer,Non-MRW,Non-MRW
W_153,7,Hallein - an der Salzach mit historischer Altstadt .,Altstadt,Non-MRW,Non-MRW
W_153,1,Der Hohe Peißenberg ist bekannt für sein 360° Panorama.,Der,Non-MRW,Non-MRW
W_629,2,Der Hohe Peißenberg ist bekannt für sein 360° Panorama.,Hohe,Non-MRW,Non-MRW
W_629,3,Der Hohe Peißenberg ist bekannt für sein 360° Panorama.,Peißenberg,MWE,MWE
W_629,4,Der Hohe Peißenberg ist bekannt für sein 360° Panorama.,ist,Non-MRW,Non-MRW
W_629,5,Der Hohe Peißenberg ist bekannt für sein 360° Panorama.,bekannt,Non-MRW,Non-MRW
W_629,6,Der Hohe Peißenberg ist bekannt für sein 360° Panorama.,für,Non-MRW,Non-MRW
W_629,7,Der Hohe Peißenberg ist bekannt für sein 360° Panorama.,sein,Non-MRW,Non-MRW
W_629,8,Der Hohe Peißenberg ist bekannt für sein 360° Panorama.,Panorama,Non-MRW,Non-MRW
W_629,1,Weitere lokale Radwege verbinden die Kernstadt mit den Stadtteilen.,Weitere,Non-MRW,Non-MRW
W_458,2,Weitere lokale Radwege verbinden die Kernstadt mit den Stadtteilen.,lokale,Non-MRW,Non-MRW
W_458,3,Weitere lokale Radwege verbinden die Kernstadt mit den Stadtteilen.,Radwege,Non-MRW,Non-MRW
W_458,4,Weitere lokale Radwege verbinden die Kernstadt mit den Stadtteilen.,verbinden,MRW,indirect
W_458,5,Weitere lokale Radwege verbinden die Kernstadt mit den Stadtteilen.,die,Non-MRW,Non-MRW
W_458,6,Weitere lokale Radwege verbinden die Kernstadt mit den Stadtteilen.,Kernstadt,Non-MRW,Non-MRW
W_458,7,Weitere lokale Radwege verbinden die Kernstadt mit den Stadtteilen.,mit,Non-MRW,Non-MRW
W_458,8,Weitere lokale Radwege verbinden die Kernstadt mit den Stadtteilen.,den,Non-MRW,Non-MRW
W_458,9,Weitere lokale Radwege verbinden die Kernstadt mit den Stadtteilen.,Stadtteilen,Non-MRW,Non-MRW
W_458,1,Durch nah vorbeiführende Umgehungsstraße eher laut. .,Durch,Non-MRW,Non-MRW
W_281,2,Durch nah vorbeiführende Umgehungsstraße eher laut. .,nah,Non-MRW,Non-MRW
W_281,3,Durch nah vorbeiführende Umgehungsstraße eher laut. .,vorbeiführende,Non-MRW,Non-MRW
W_281,4,Durch nah vorbeiführende Umgehungsstraße eher laut. .,Umgehungsstraße,Non-MRW,Non-MRW
W_281,5,Durch nah vorbeiführende Umgehungsstraße eher laut. .,eher,Non-MRW,Non-MRW
W_281,6,Durch nah vorbeiführende Umgehungsstraße eher laut. .,laut,Non-MRW,Non-MRW
W_281,1,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Wahoo,Non-MRW,Non-MRW
W_739,2,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Bay,MWE,MWE
W_739,3,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Beach,MWE,MWE
W_739,4,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Hotel,MWE,MWE
W_739,5,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Zimmer,Non-MRW,Non-MRW
W_739,6,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",und,Non-MRW,Non-MRW
W_739,7,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Suiten,Non-MRW,Non-MRW
W_739,8,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Restaurant,Non-MRW,Non-MRW
W_739,9,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Bar,Non-MRW,Non-MRW
W_739,10,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Pool,Non-MRW,Non-MRW
W_739,11,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Tennisplatz,Non-MRW,Non-MRW
W_739,12,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Strand,Non-MRW,Non-MRW
W_739,13,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Segeln,Non-MRW,Non-MRW
W_739,14,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Surfen,Non-MRW,Non-MRW
W_739,15,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",und,Non-MRW,Non-MRW
W_739,16,"Wahoo Bay Beach Hotel: 20 Zimmer und Suiten, Restaurant, Bar, Pool, Tennisplatz, Strand, Segeln, Surfen und Tauchen.",Tauchen,Non-MRW,Non-MRW
W_739,1,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",Mit,Non-MRW,Non-MRW
W_581,2,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",St,Non-MRW,Non-MRW
W_581,3,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",Johann,MWE,MWE
W_581,4,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",in,Non-MRW,Non-MRW
W_581,5,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",Tirol,Non-MRW,Non-MRW
W_581,6,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",Waidring,Non-MRW,Non-MRW
W_581,7,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",St,Non-MRW,Non-MRW
W_581,8,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",Ulrich,MWE,MWE
W_581,9,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",am,MWE,MWE
W_581,10,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",Pillersee,MWE,MWE
W_581,11,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",und,Non-MRW,Non-MRW
W_581,12,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",Fieberbrunn,Non-MRW,Non-MRW
W_581,13,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",liegen,MRW,indirect
W_581,14,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",bekannte,Non-MRW,Non-MRW
W_581,15,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",Pisten,Non-MRW,Non-MRW
W_581,16,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",direkt,MRW,indirect
W_581,17,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",vor,MRW,indirect
W_581,18,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",der,MRW,indirect
W_581,19,"Mit St. Johann in Tirol, Waidring, St. Ulrich am Pillersee und Fieberbrunn liegen bekannte Pisten direkt vor der Haustüre.",Haustüre,MRW,indirect
W_581,1,Stratoni: sehr kleiner Hafen. .,Stratoni,Non-MRW,Non-MRW
W_778,2,Stratoni: sehr kleiner Hafen. .,sehr,Non-MRW,Non-MRW
W_778,3,Stratoni: sehr kleiner Hafen. .,kleiner,Non-MRW,Non-MRW
W_778,4,Stratoni: sehr kleiner Hafen. .,Hafen,Non-MRW,Non-MRW
W_778,1,Die Nordseite des Parks dominiert das große Riverwalk Einkaufszentrum.,Die,Non-MRW,Non-MRW
W_692,2,Die Nordseite des Parks dominiert das große Riverwalk Einkaufszentrum.,Nordseite,Non-MRW,Non-MRW
W_692,3,Die Nordseite des Parks dominiert das große Riverwalk Einkaufszentrum.,des,Non-MRW,Non-MRW
W_692,4,Die Nordseite des Parks dominiert das große Riverwalk Einkaufszentrum.,Parks,Non-MRW,Non-MRW
W_692,5,Die Nordseite des Parks dominiert das große Riverwalk Einkaufszentrum.,dominiert,Non-MRW,Non-MRW
W_692,6,Die Nordseite des Parks dominiert das große Riverwalk Einkaufszentrum.,das,Non-MRW,Non-MRW
W_692,7,Die Nordseite des Parks dominiert das große Riverwalk Einkaufszentrum.,große,Non-MRW,Non-MRW
W_692,8,Die Nordseite des Parks dominiert das große Riverwalk Einkaufszentrum.,Riverwalk,Non-MRW,Non-MRW
W_692,9,Die Nordseite des Parks dominiert das große Riverwalk Einkaufszentrum.,Einkaufszentrum,MWE,MWE
W_692,1,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,Die,Non-MRW,Non-MRW
W_321,2,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,meisten,Non-MRW,Non-MRW
W_321,3,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,Einkaufsmöglichkeiten,Non-MRW,Non-MRW
W_321,4,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,und,Non-MRW,Non-MRW
W_321,5,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,Dienstleistungen,Non-MRW,Non-MRW
W_321,6,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,befinden,Non-MRW,Non-MRW
W_321,7,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,sich,MWE,MWE
W_321,8,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,an,Non-MRW,Non-MRW
W_321,9,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,der,Non-MRW,Non-MRW
W_321,10,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,St,Non-MRW,Non-MRW
W_321,11,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,Gallerstraße,MWE,MWE
W_321,12,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,oder,Non-MRW,Non-MRW
W_321,13,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,in,Non-MRW,Non-MRW
W_321,14,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,und,Non-MRW,Non-MRW
W_321,15,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,um,Non-MRW,Non-MRW
W_321,16,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,die,Non-MRW,Non-MRW
W_321,17,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,Altstadt,Non-MRW,Non-MRW
W_321,1,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",Cartagena,Non-MRW,Non-MRW
W_652,2,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",ist,Non-MRW,Non-MRW
W_652,3,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",berühmt,Non-MRW,Non-MRW
W_652,4,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",für,Non-MRW,Non-MRW
W_652,5,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",seine,Non-MRW,Non-MRW
W_652,6,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",gut,Non-MRW,Non-MRW
W_652,7,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",erhaltene,Non-MRW,Non-MRW
W_652,8,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",koloniale,Non-MRW,Non-MRW
W_652,9,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",Architektur,Non-MRW,Non-MRW
W_652,10,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",befestigten,Non-MRW,Non-MRW
W_652,11,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",Stadtmauern,Non-MRW,Non-MRW
W_652,12,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",historischen,Non-MRW,Non-MRW
W_652,13,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",Gassen,Non-MRW,Non-MRW
W_652,14,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",und,Non-MRW,Non-MRW
W_652,15,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",pulsierenden,MRW,indirect
